id|movie|tokenCount|characterCount|sectionCount|anger|anticipation|disgust|fear|joy|sadness|surprise|trust|angerPercentile|anticipationPercentile|disgustPercentile|fearPercentile|joyPercentile|sadnessPercentile|surprisePercentile|trustPercentile
365|stepmom|15401|29|2129|0.0312317381988183|0.0473345886630738|0.0231153821180443|0.0409064346471008|0.0448672164145185|0.036880722031037|0.0316862541393416|0.0500616843062139|0.326923076923077|0.75|0.59375|0.389423076923077|0.872596153846154|0.677884615384615|0.509615384615385|0.608173076923077
366|stingthe|14061|46|1250|0.0312211080293009|0.0439513548111799|0.0206955408576915|0.0337102624279923|0.0261005618377071|0.0290875471161368|0.0301543275727189|0.0413199630182775|0.324519230769231|0.579326923076923|0.449519230769231|0.158653846153846|0.257211538461538|0.209134615384615|0.382211538461538|0.204326923076923
367|storytelling|4880|33|771|0.0237704918032787|0.0422131147540984|0.019672131147541|0.0286885245901639|0.0344262295081967|0.0270491803278689|0.0219262295081967|0.0452868852459016|0.0745192307692308|0.475961538461538|0.382211538461538|0.0625|0.591346153846154|0.105769230769231|0.0168269230769231|0.353365384615385
368|strangedays|19586|51|1271|0.0407944450117431|0.0417134688042479|0.0196568977841315|0.0664760543245175|0.0318084345961401|0.032063718982947|0.0306341264168284|0.0456959052384356|0.665865384615385|0.451923076923077|0.379807692307692|0.927884615384615|0.492788461538462|0.375|0.425480769230769|0.375
369|sugarandspice|10290|53|1084|0.036734693877551|0.052575315840622|0.0232264334305151|0.0388726919339164|0.0465500485908649|0.0327502429543246|0.034402332361516|0.0573372206025267|0.524038461538462|0.915865384615385|0.598557692307692|0.334134615384615|0.908653846153846|0.403846153846154|0.709134615384615|0.807692307692308
370|super8|14792|51|1484|0.0392103839913467|0.0373174689021093|0.027244456462953|0.0532044348296376|0.0224445646295295|0.0365738236884803|0.0335316387236344|0.0423877771768524|0.612980769230769|0.194711538461538|0.759615384615385|0.713942307692308|0.122596153846154|0.65625|0.649038461538462|0.247596153846154
371|sweetsmellofsuccess|20809|45|1761|0.0331106732663751|0.0356576481330194|0.0202316305444759|0.0400788120524773|0.0257580854437984|0.031765101638714|0.0273919938488154|0.0428660675669182|0.384615384615385|0.117788461538462|0.420673076923077|0.362980769230769|0.230769230769231|0.355769230769231|0.177884615384615|0.269230769230769
372|swingers|9296|27|1248|0.0455034423407917|0.0493760757314974|0.0250645438898451|0.0353915662650602|0.0513123924268503|0.0405550774526678|0.0332401032702238|0.0491609294320138|0.807692307692308|0.822115384615385|0.668269230769231|0.204326923076923|0.966346153846154|0.810096153846154|0.625|0.5625
373|takeshelter|11293|27|1135|0.0284246878597361|0.0368369786593465|0.0170902328876295|0.0318781546090499|0.0238200655273178|0.0274506331355707|0.0255910741167095|0.0506508456566014|0.204326923076923|0.165865384615385|0.175480769230769|0.110576923076923|0.168269230769231|0.134615384615385|0.103365384615385|0.634615384615385
374|takingsides|8740|33|837|0.0303203661327231|0.0463386727688787|0.0183066361556064|0.0344393592677346|0.0422196796338673|0.0356979405034325|0.0345537757437071|0.0537757437070938|0.295673076923077|0.701923076923077|0.264423076923077|0.175480769230769|0.822115384615385|0.608173076923077|0.721153846153846|0.730769230769231
375|talentedmr.ripleythe|11755|24|1255|0.0254359846873671|0.047043811144194|0.018290089323692|0.0361548277328796|0.0377711612079966|0.0343683538919609|0.0298596341982135|0.0453424074861761|0.105769230769231|0.725961538461538|0.259615384615385|0.228365384615385|0.699519230769231|0.514423076923077|0.350961538461538|0.358173076923077
376|taxidriver|14396|39|1006|0.0291747707696582|0.0416782439566546|0.0193109196999166|0.0435537649347041|0.0309808280077799|0.0302167268685746|0.0286190608502362|0.047582661850514|0.228365384615385|0.447115384615385|0.34375|0.459134615384615|0.461538461538462|0.237980769230769|0.240384615384615|0.473557692307692
377|ted|15044|51|1667|0.0325711247008774|0.0456660462642914|0.0465301781441106|0.0328370114331295|0.0426083488433927|0.0249933528316937|0.0328370114331295|0.0440707258707791|0.365384615384615|0.653846153846154|0.992788461538461|0.144230769230769|0.831730769230769|0.0456730769230769|0.588942307692308|0.305288461538462
378|terminator|15946|53|1243|0.0457167941803587|0.0329236172080773|0.0224507713533174|0.0602031857519127|0.0195660353693716|0.0378778377022451|0.035181236673774|0.0412642669007902|0.814903846153846|0.0360576923076923|0.538461538461538|0.853365384615385|0.0504807692307692|0.711538461538462|0.762019230769231|0.201923076923077
379|terminator2judgementday|20086|44|1082|0.0478940555610873|0.0328089216369611|0.0350492880613363|0.0616349696305885|0.019516080852335|0.0333565667629195|0.0347505725380862|0.0463506920242955|0.850961538461539|0.0336538461538462|0.939903846153846|0.875|0.0480769230769231|0.449519230769231|0.740384615384615|0.394230769230769
380|thingthe|12926|15|1344|0.0420857187064831|0.0326473773789262|0.0290112950642117|0.0478879777193254|0.0169425963174996|0.0362834596936407|0.0281602970756615|0.0295528392387436|0.699519230769231|0.03125|0.834134615384615|0.5625|0.0144230769230769|0.644230769230769|0.216346153846154|0.00480769230769231
381|thirteendays|19535|63|1809|0.0355771691835168|0.0459687739953929|0.0158689531609931|0.0509342206296391|0.0245712823137958|0.0278474532889685|0.0253903250575889|0.0699769644228308|0.478365384615385|0.668269230769231|0.100961538461538|0.651442307692308|0.192307692307692|0.149038461538462|0.100961538461538|0.951923076923077
382|threekings|14493|54|1776|0.0603739736424481|0.0339474228938108|0.0256675636514179|0.0703788035603395|0.0287725108673153|0.0509211343407162|0.0269095425377769|0.0465742082384599|0.973557692307692|0.0576923076923077|0.699519230769231|0.961538461538461|0.384615384615385|0.973557692307692|0.151442307692308|0.40625
383|threekingsspoilsofwar|14125|12|1412|0.0487079646017699|0.0380176991150442|0.0273274336283186|0.0574867256637168|0.0225132743362832|0.040070796460177|0.0328495575221239|0.040283185840708|0.862980769230769|0.228365384615385|0.769230769230769|0.798076923076923|0.125|0.798076923076923|0.59375|0.161057692307692
384|thunderheart|17860|39|1294|0.0334826427771557|0.0379619260918253|0.0169652855543113|0.0398656215005599|0.0226763717805151|0.030515117581187|0.0263157894736842|0.0483762597984323|0.399038461538462|0.221153846153846|0.165865384615385|0.358173076923077|0.132211538461538|0.262019230769231|0.129807692307692|0.533653846153846
385|timemachinethe|12850|22|737|0.0429571984435798|0.0729961089494163|0.0141634241245136|0.0547859922178988|0.0322178988326848|0.0343968871595331|0.0402334630350195|0.0476264591439689|0.728365384615385|1|0.0432692307692308|0.759615384615385|0.504807692307692|0.519230769230769|0.935096153846154|0.475961538461538
386|tombstone|17901|65|1665|0.0460868107926931|0.04720406681191|0.0297748729121278|0.0534048377185632|0.0355846042120552|0.0402212166918049|0.0388805094687448|0.0533489749176024|0.822115384615385|0.740384615384615|0.853365384615385|0.725961538461538|0.641826923076923|0.800480769230769|0.901442307692308|0.701923076923077
387|tomorrowneverdies|19399|109|1784|0.0425279653590391|0.039074179081396|0.0187123047579772|0.0584050724264137|0.0234548172586216|0.0320119593793495|0.0365482756843136|0.0545388937574102|0.71875|0.290865384615385|0.300480769230769|0.817307692307692|0.151442307692308|0.372596153846154|0.838942307692308|0.745192307692308
388|tosleepwithanger|13297|39|1198|0.0424155824622095|0.0499360758065729|0.02669775137249|0.0321877115138753|0.0399338196585696|0.0485823870045875|0.0330901707151989|0.0545987816800782|0.711538461538462|0.841346153846154|0.737980769230769|0.122596153846154|0.774038461538462|0.959134615384615|0.612980769230769|0.75
389|totalrecall|11094|68|1023|0.0328105282134487|0.0352442761853254|0.0186587344510546|0.0822065981611682|0.0210023436091581|0.0313683071930773|0.02695150531819|0.0472327384171624|0.375|0.103365384615385|0.295673076923077|0.992788461538461|0.0865384615384615|0.326923076923077|0.15625|0.4375
390|toystory|12465|43|1522|0.0323305254713197|0.0657841957480947|0.0161251504211793|0.0644203770557561|0.0285599679101484|0.023746490172483|0.0288006417970317|0.0389089450461292|0.360576923076923|0.992788461538461|0.117788461538462|0.901442307692308|0.372596153846154|0.0240384615384615|0.264423076923077|0.108173076923077
391|traffic|17063|97|1783|0.0299478403563266|0.0456543397995663|0.018285178456309|0.0423137783508176|0.0317060305925101|0.028658500849792|0.0233839301412413|0.0532731641563617|0.264423076923077|0.651442307692308|0.257211538461538|0.425480769230769|0.487980769230769|0.194711538461538|0.0360576923076923|0.699519230769231
392|tremors|14301|20|1328|0.0523739598629467|0.0366407943500455|0.0416754073141738|0.065240192993497|0.017760995734564|0.0375498216907909|0.0352422907488987|0.0350325152087267|0.935096153846154|0.153846153846154|0.980769230769231|0.920673076923077|0.0264423076923077|0.697115384615385|0.766826923076923|0.0408653846153846
393|truelies|17712|49|1725|0.0698396567299006|0.0318428184281843|0.0214543812104788|0.0466915085817525|0.0243337850045167|0.0575880758807588|0.0333107497741644|0.0386743450767841|0.995192307692308|0.0192307692307692|0.495192307692308|0.53125|0.180288461538462|0.987980769230769|0.632211538461538|0.103365384615385
394|underfire|15791|65|1303|0.0437591032866823|0.0422392502058134|0.0184282186055348|0.0497751883984548|0.0315369514280286|0.040529415489836|0.0317269330631372|0.0450256475207397|0.754807692307692|0.478365384615385|0.278846153846154|0.615384615384615|0.480769230769231|0.807692307692308|0.514423076923077|0.34375
395|upintheair|11637|34|1489|0.0195067457248432|0.0470911747013835|0.0121165248775458|0.0263813697688408|0.0372948354386869|0.0224284609435422|0.0271547649737905|0.0494113603162327|0.00721153846153846|0.728365384615385|0.0168269230769231|0.0216346153846154|0.6875|0.00480769230769231|0.168269230769231|0.581730769230769
396|uturn|14643|22|1558|0.0497848801475108|0.0407703339479615|0.0331216280816773|0.0564774977805095|0.0334630881649935|0.042545926381206|0.0368776889981561|0.0424093423478795|0.891826923076923|0.387019230769231|0.923076923076923|0.788461538461538|0.555288461538462|0.862980769230769|0.850961538461539|0.25
397|verdictthe|11988|40|1288|0.0276109442776109|0.0392892892892893|0.0165165165165165|0.0427093760427094|0.0222722722722723|0.0367867867867868|0.0221888555221889|0.0589756423089756|0.170673076923077|0.300480769230769|0.137019230769231|0.432692307692308|0.115384615384615|0.668269230769231|0.0192307692307692|0.824519230769231
398|verybadthings|10603|27|1422|0.0420635669150241|0.0510232952937848|0.0304630764877865|0.0536640573422616|0.0402716212392719|0.0458360841271338|0.0348014712817127|0.0515891728756013|0.697115384615385|0.872596153846154|0.875|0.733173076923077|0.78125|0.923076923076923|0.742788461538462|0.675480769230769
399|vforvendetta|14424|58|1892|0.0421519689406545|0.0415280088740987|0.0279395452024404|0.0592762063227954|0.0362590127565169|0.0451331114808652|0.0368829728230727|0.0611480865224626|0.701923076923077|0.444711538461538|0.802884615384615|0.834134615384615|0.658653846153846|0.908653846153846|0.853365384615385|0.862980769230769
400|walkingtall|3752|41|642|0.0405117270788913|0.0418443496801706|0.0173240938166311|0.0533049040511727|0.035181236673774|0.0346481876332623|0.0338486140724947|0.0631663113006397|0.653846153846154|0.456730769230769|0.192307692307692|0.723557692307692|0.627403846153846|0.545673076923077|0.6875|0.894230769230769
401|wallstreet|17722|63|1436|0.0346462024602189|0.051348606252116|0.0212729940187338|0.0368468570138811|0.04271526915698|0.0314862882293195|0.0332919535041192|0.0588534025505022|0.451923076923077|0.882211538461539|0.483173076923077|0.252403846153846|0.834134615384615|0.334134615384615|0.629807692307692|0.819711538461539
402|warhorse|13920|66|1309|0.0438936781609195|0.0472701149425287|0.0226293103448276|0.0494971264367816|0.0379310344827586|0.0377155172413793|0.0396551724137931|0.0725574712643678|0.764423076923077|0.745192307692308|0.550480769230769|0.605769230769231|0.709134615384615|0.706730769230769|0.923076923076923|0.975961538461539
403|waroftheworlds|9267|34|1055|0.0459695694399482|0.0413294485809863|0.0183446638610122|0.0444588324161001|0.0254667098305816|0.0274090860041006|0.0253588000431639|0.0353944102730118|0.819711538461539|0.4375|0.269230769230769|0.487980769230769|0.216346153846154|0.129807692307692|0.0961538461538462|0.0480769230769231
404|whatliesbeneath|10295|21|1531|0.0260320543953375|0.0406993686255464|0.0155415250121418|0.0346770276833414|0.0342884895580379|0.0352598348712967|0.0336085478387567|0.0379796017484216|0.120192307692308|0.379807692307692|0.0841346153846154|0.185096153846154|0.584134615384615|0.584134615384615|0.653846153846154|0.0865384615384615
405|whenastrangercalls|10696|44|1116|0.0272064323111444|0.0402954375467465|0.0225317875841436|0.0378646222887061|0.0283283470456245|0.0307591623036649|0.0256170531039641|0.0406694091249065|0.153846153846154|0.346153846153846|0.543269230769231|0.295673076923077|0.362980769230769|0.278846153846154|0.108173076923077|0.168269230769231
406|whitesquall|15880|50|1860|0.0388539042821159|0.0517002518891688|0.028904282115869|0.0452770780856423|0.035831234256927|0.0328715365239295|0.0361460957178841|0.0600755667506297|0.598557692307692|0.899038461538462|0.826923076923077|0.5|0.651442307692308|0.408653846153846|0.807692307692308|0.841346153846154
407|whosyourdaddy|12503|50|1443|0.0256738382788131|0.0503879069023434|0.0176757578181237|0.0308725905782612|0.0482284251779573|0.0259937614972407|0.0358314004638887|0.0657442213868672|0.110576923076923|0.850961538461539|0.216346153846154|0.0865384615384615|0.935096153846154|0.0600961538461539|0.790865384615385|0.925480769230769
408|wildatheart|15549|48|1648|0.0327352241301691|0.0392951315197119|0.0275258859090617|0.0376873110810985|0.0398096340600682|0.035114798379317|0.0299054601582095|0.0435397774776513|0.370192307692308|0.302884615384615|0.783653846153846|0.28125|0.769230769230769|0.569711538461538|0.360576923076923|0.286057692307692
409|winwin|11211|29|1793|0.0387119793060387|0.0450450450450451|0.0181964142360182|0.0382659887610383|0.0312193381500312|0.0247078761930247|0.0274730175720275|0.0466506110070467|0.59375|0.627403846153846|0.252403846153846|0.310096153846154|0.471153846153846|0.0384615384615385|0.182692307692308|0.411057692307692
410|witness|12940|36|1161|0.0361669242658424|0.0387171561051005|0.0244976816074189|0.0435085007727975|0.0265842349304482|0.0353941267387944|0.0309119010819165|0.0442812982998454|0.504807692307692|0.269230769230769|0.646634615384615|0.456730769230769|0.269230769230769|0.598557692307692|0.456730769230769|0.314903846153846
411|wonderboys|13796|39|1744|0.0234850681356915|0.040084082342708|0.0188460423311105|0.0310959698463323|0.0336329370832125|0.0313859089591186|0.0279066396056828|0.046462742824007|0.0673076923076923|0.336538461538462|0.3125|0.09375|0.5625|0.329326923076923|0.199519230769231|0.399038461538462
412|worldisnotenoughthe|14721|32|1440|0.044765980571972|0.035391617417295|0.0144691257387406|0.0597106174852252|0.0219414441953672|0.0385843353033082|0.0305685755043815|0.0440866788940969|0.795673076923077|0.108173076923077|0.0504807692307692|0.84375|0.103365384615385|0.733173076923077|0.423076923076923|0.307692307692308
413|xfilesfightthefuturethe|15934|40|1142|0.0300615037027739|0.0367767039036024|0.019894565080959|0.0465043303627463|0.0192042173967616|0.0269235596836952|0.0247269988703402|0.0413581021714573|0.266826923076923|0.158653846153846|0.401442307692308|0.526442307692308|0.0408653846153846|0.0961538461538462|0.0552884615384615|0.206730769230769
414|xmen|16088|34|1200|0.0424540029835903|0.0363003480855296|0.0255469915464943|0.0495400298359025|0.0262928891098956|0.030581800099453|0.0308925907508702|0.0480482347090999|0.713942307692308|0.139423076923077|0.689903846153846|0.608173076923077|0.264423076923077|0.266826923076923|0.451923076923077|0.504807692307692
415|xxx|13962|25|1193|0.0511388053287495|0.0413264575275749|0.0213436470419711|0.0614525139664804|0.0299384042400802|0.0357398653488039|0.0296519123334766|0.0492049849591749|0.913461538461539|0.435096153846154|0.490384615384615|0.867788461538462|0.425480769230769|0.612980769230769|0.334134615384615|0.567307692307692
416|youcancountonme|10524|20|1378|0.0214747244393767|0.039908779931585|0.015963511972634|0.0283162295705055|0.0297415431394907|0.0251805397187381|0.0224249334853668|0.0435195743063474|0.0336538461538462|0.329326923076923|0.105769230769231|0.0576923076923077|0.420673076923077|0.0480769230769231|0.0216346153846154|0.283653846153846
